"game_id","stadium","given_date","given_time","given_lat","given_lon","timestamp_lcl","temperature_air_2m_f","temperature_wetbulb_2m_f","temperature_dewpoint_2m_f","temperature_feelslike_2m_f","temperature_windchill_2m_f","temperature_heatindex_2m_f","humidity_relative_2m_pct","humidity_specific_2m_gpkg","pressure_2m_mb","pressure_mean_sea_level_mb","wind_speed_10m_mph","wind_direction_10m_deg","precipitation_in","snowfall_in","cloud_cover_pct"
"200610150atl","Georgia Dome","2006-10-14","01:04:00","33.7577","-84.4008","2006-10-14 13:00:00","64.9","50.7","37","64.9","64.9","64.9","36","4.7","988.5","1019.6","11","290","0","0","0"
"200211030sdg","Qualcomm Stadium","2002-11-02","04:05:00","32.7831","-117.12","2002-11-02 13:00:00","66","58.7","54","66","66","66","65","8.9","999.8","1014.8","11","290","0","0","0"
"200512110gnb","Lambeau Field","2005-12-10","08:36:00","44.5013","-88.0622","2005-12-10 20:00:00","24.1","22.7","19.9","12.5","12.5","24.1","84","2.4","973","998.9","11","280","0.01","0","100"
"200112300nyj","Giants Stadium","2001-12-29","01:03:00","40.8128","-74.0742","2001-12-29 13:00:00","39","33.1","23","31.4","31.4","39","52","2.6","1005.1","1005.4","11","280","0","0","88"
"200310050chi","Soldier Field","2003-10-04","01:02:00","41.8623","-87.6167","2003-10-04 12:00:00","55","45.5","35.1","51.6","51.6","55","47","4.4","990.3","1012.8","11","280","0","0","88"
"200210060nyj","Giants Stadium","2002-10-05","04:06:00","40.8128","-74.0742","2002-10-05 16:00:00","82","66.5","57.9","82.3","82","82.3","44","10.2","1011.2","1011.5","11","280","0","0","50"
"200111110chi","Soldier Field","2001-11-10","01:02:00","41.8623","-87.6167","2001-11-10 12:00:00","59","48.8","39","56.6","56.6","59","47","5.1","992.6","1015.4","11","280","0","0","50"
"200410170oti","The Coliseum","2004-10-16","01:02:00","36.1665","-86.7713","2004-10-16 12:00:00","57","44.1","28","54.1","54.1","57","33","3.3","991.7","1012.8","11","280","0","0","50"
"200312210pit","Heinz Field","2003-12-20","04:05:00","40.4468","-80.0158","2003-12-20 16:00:00","26.1","23","16","15","15","26.1","65","2","974.6","1023.1","11","270","0","0","100"
"200112020chi","Soldier Field","2001-12-01","01:03:00","41.8623","-87.6167","2001-12-01 12:00:00","39","37.7","36","31.4","31.4","39","89","4.5","997.9","1021.5","11","270","0","0","88"
"200309280ram","Edward Jones Dome","2003-09-27","01:02:00","38.6328","-90.1885","2003-09-27 12:00:00","69.1","57.4","48.9","69.1","69.1","69.1","49","7.4","997.5","1012.4","11","270","0","0","0"
"200312280crd","Sun Devil Stadium","2003-12-27","04:05:00","33.4265","-111.933","2003-12-27 14:00:00","55","41","19.9","51.6","51.6","55","25","2.4","983.2","1022.8","11","260","0","0","50"
"200409190jax","Alltel Stadium","2004-09-18","01:02:00","30.324","-81.6373","2004-09-18 13:00:00","86","71.1","64","88.2","86","88.2","48","12.6","1012","1012.4","11","260","0","0","25"
"200410030gnb","Lambeau Field","2004-10-02","01:02:00","44.5013","-88.0622","2004-10-02 12:00:00","50","40.3","27","45.2","45.2","50","41","3.1","996.9","1022.4","11","260","0","0","0"
"200409190sdg","Qualcomm Stadium","2004-09-18","04:15:00","32.7831","-117.12","2004-09-18 13:00:00","75.9","65","59","78.1","75.9","78.1","56","10.8","993.1","1007.8","11","250","0","0","0"
"200209220nwe","Gillette Stadium","2002-09-21","01:02:00","42.0909","-71.2643","2002-09-21 13:00:00","80.1","71","66.9","82.9","80.1","82.9","64","14","1013.4","1015.2","11","240","0","0","88"
"200512170buf","Ralph Wilson Stadium","2005-12-16","08:36:00","42.7738","-78.787","2005-12-16 21:00:00","28.9","26","19.9","18.6","18.6","28.9","69","2.3","994.1","1017","11","240","0","0","88"
"200111110ram","Dome at Americas Center","2001-11-10","01:02:00","38.6328","-90.1885","2001-11-10 12:00:00","64","51.9","41","64","64","64","43","5.4","1006.5","1021.8","11","240","0","0","0"
"200411210cle","Cleveland Browns Stadium","2004-11-20","01:02:00","41.5061","-81.6995","2004-11-20 13:00:00","61","56.3","53.1","61","61","61","75","8.7","993.5","1015.2","11","230","0","0","100"
"200512110oti","The Coliseum","2005-12-10","01:03:00","36.1665","-86.7713","2005-12-10 12:00:00","37.9","31","18","30","30","37.9","44","2.1","995.4","1017.4","11","230","0","0","25"
"200512240kan","Arrowhead Stadium","2005-12-23","01:00:00","39.0489","-94.4839","2005-12-23 12:00:00","50","44.1","37.9","45.2","45.2","50","63","4.9","980.7","1007.6","11","230","0","0","0"
"200310260cin","Paul Brown Stadium","2003-10-25","01:02:00","39.0955","-84.5161","2003-10-25 13:00:00","72","62","55.9","76.3","72","76.3","57","9.5","1002.2","1020.2","11","230","0","0","0"
"200601010cle","Cleveland Browns Stadium","2005-12-31","01:02:00","41.5061","-81.6995","2005-12-31 13:00:00","39.9","36.9","33.1","32.5","32.5","39.9","76","4.1","982.2","1004.2","11","220","0","0","100"
"200212290cle","Cleveland Browns Stadium","2002-12-28","01:02:00","41.5061","-81.6995","2002-12-28 13:00:00","35.1","31.9","27","26.4","26.4","35.1","72","3.1","992.5","1014.8","11","220","0.05","0","88"
"200601080cin","Paul Brown Stadium","2006-01-07","04:36:00","39.0955","-84.5161","2006-01-07 17:00:00","44.1","37.1","27","37.7","37.7","44.1","51","3.1","991.7","1009.8","11","220","0","0","0"
"200009240pit","Three Rivers Stadium","2000-09-23","01:01:00","40.4413","-80.0076","2000-09-23 13:00:00","75","66.9","63","77.9","75","77.9","66","12.7","967.4","1013.3","11","210","0","0","100"
"200201060pit","Heinz Field","2002-01-05","01:01:00","40.4468","-80.0158","2002-01-05 13:00:00","37","30.2","17.1","28.9","28.9","37","44","2.1","970.7","1018.5","11","210","0","0","88"
"200310260pit","Heinz Field","2003-10-25","01:02:00","40.4468","-80.0158","2003-10-25 13:00:00","66.9","54.2","44.1","66.9","66.9","66.9","44","6.3","974.9","1021.8","11","210","0","0","0"
"200309140gnb","Lambeau Field","2003-09-13","01:02:00","44.5013","-88.0622","2003-09-13 12:00:00","71.1","69.7","69.1","75.9","71.1","75.9","93","15.4","988.9","1013.6","11","200","0.13","0","100"
"200610290nyg","Giants Stadium","2006-10-28","01:04:00","40.8128","-74.0742","2006-10-28 13:00:00","64.9","63.1","62.1","64.9","64.9","64.9","90","12.1","984.4","984.8","11","200","0.01","0","100"
"200211100pit","Heinz Field","2002-11-09","01:01:00","40.4468","-80.0158","2002-11-09 13:00:00","61","52.6","46","61","61","61","58","6.8","966.5","1012.9","11","200","0","0","100"
"200111110phi","Veterans Stadium","2001-11-10","04:15:00","39.9066","-75.1711","2001-11-10 16:00:00","63","46.3","25","63","63","63","23","2.8","1009.1","1010.2","11","200","0","0","50"
"200411070cin","Paul Brown Stadium","2004-11-06","01:02:00","39.0955","-84.5161","2004-11-06 13:00:00","62.1","52.7","45","62.1","62.1","62.1","53","6.4","995.4","1013.1","11","200","0","0","0"
"200011050nor","Louisiana Superdome","2000-11-04","01:02:00","29.9511","-90.0812","2000-11-04 12:00:00","82.9","70.7","64.9","85.3","82.9","85.3","55","13","1016.2","1016.3","11","190","0","0","88"
"200512110cin","Paul Brown Stadium","2005-12-10","01:03:00","39.0955","-84.5161","2005-12-10 13:00:00","28.9","25.7","19","18.6","18.6","28.9","66","2.2","994.7","1013.1","11","190","0","0","0"
"200412190cle","Cleveland Browns Stadium","2004-12-18","01:03:00","41.5061","-81.6995","2004-12-18 13:00:00","39.9","33.8","24.1","32.5","32.5","39.9","53","2.8","988.9","1010.9","11","180","0","0","100"
"200012100chi","Soldier Field","2000-12-09","01:02:00","41.8623","-87.6167","2000-12-09 12:00:00","24.1","20.9","12.9","12.5","12.5","24.1","62","1.7","1002.2","1026.8","11","180","0","0","100"
"200612170chi","Soldier Field","2006-12-16","01:05:00","41.8623","-87.6167","2006-12-16 12:00:00","46.9","41.8","36","41.4","41.4","46.9","65","4.5","988.1","1011.2","11","180","0","0","100"
"200211100sfo","3Com Park","2002-11-09","04:15:00","37.7159","-122.388","2002-11-09 13:00:00","64","57.5","53.1","64","64","64","67","8.5","1015","1015.4","11","180","0","0","50"
"200111250buf","Ralph Wilson Stadium","2001-11-24","01:02:00","42.7738","-78.787","2001-11-24 13:00:00","63","53","45","63","63","63","52","6.4","991.5","1017.8","11","180","0","0","50"
"200111220dal","Texas Stadium","2001-11-21","04:15:00","32.7473","-97.0945","2001-11-21 15:00:00","62.1","48.1","33.1","62.1","62.1","62.1","34","4","992","1014.9","11","180","0","0","0"
"200612140sea","Qwest Field","2006-12-13","08:13:00","47.5952","-122.332","2006-12-13 17:00:00","43","40.6","37.9","36.4","36.4","43","82","4.8","1015.9","1016.4","11","170","0.06","0","100"
"200512310rai","McAfee Coliseum","2005-12-30","08:05:00","37.7516","-122.201","2005-12-30 17:00:00","57.9","56.2","55","55.2","55.2","57.9","90","9.2","1010.1","1010.8","11","170","0","0","100"
"200109090cle","Cleveland Browns Stadium","2001-09-08","01:02:00","41.5061","-81.6995","2001-09-08 13:00:00","73.9","71.9","71.1","78","73.9","78","91","16.4","993.9","1015","11","170","0.06","0","88"
"200110140car","Ericsson Stadium","2001-10-13","01:02:00","35.2258","-80.8528","2001-10-13 13:00:00","75","67","63","77.9","75","77.9","66","12.4","991.7","1019","11","170","0","0","88"
"200009100oti","Adelphia Coliseum","2000-09-09","01:03:00","36.1664","-86.7712","2000-09-09 12:00:00","79","70.6","66.9","81.9","79","81.9","67","14.2","998.1","1019","11","160","0","0","100"
"200610080min","Hubert H. Humphrey Metrodome","2006-10-07","01:05:00","44.9709","-93.2548","2006-10-07 12:00:00","68","54.3","43","68","68","68","40","6","987","1016.9","11","160","0","0","100"
"200510300dal","Texas Stadium","2005-10-29","01:02:00","32.7473","-97.0945","2005-10-29 12:00:00","64","50","36","64","64","64","35","4.5","1004.6","1027.1","11","160","0","0","25"
"200012100dal","Texas Stadium","2000-12-09","04:15:00","32.7473","-97.0945","2000-12-09 15:00:00","63","54.9","48.9","63","63","63","60","7.4","991.4","1013.8","11","160","0","0","0"
"200212080dal","Texas Stadium","2002-12-07","01:02:00","32.7473","-97.0945","2002-12-07 12:00:00","53.1","44.9","36","49.1","49.1","53.1","52","4.5","1001.7","1024.7","11","160","0","0","0"
"200110140atl","Georgia Dome","2001-10-13","01:04:00","33.7577","-84.4008","2001-10-13 13:00:00","77","67.6","63","79.3","77","79.3","62","12.5","984","1014.3","11","150","0","0","88"
"200111250phi","Veterans Stadium","2001-11-24","01:03:00","39.9066","-75.1711","2001-11-24 13:00:00","69.1","59.9","54","69.1","69.1","69.1","59","8.7","1024","1024.9","11","150","0","0","88"
"200311020dal","Texas Stadium","2003-11-01","04:15:00","32.7473","-97.0945","2003-11-01 15:00:00","82","67.6","60.1","82.9","82","82.9","47","11.1","996","1018.1","11","150","0","0","50"
"200509190dal","Texas Stadium","2005-09-18","09:07:00","32.7473","-97.0945","2005-09-18 20:00:00","89.1","72.4","64.9","92","89.1","92","45","13.3","991.4","1013.3","11","150","0","0","0"
"200012240clt","RCA Dome","2000-12-23","04:15:00","39.7581","-86.1579","2000-12-23 16:00:00","21","18.3","10.9","8.6","8.6","21","65","1.6","996.2","1027.2","11","140","0","0","100"
"200509250gnb","Lambeau Field","2005-09-24","01:02:00","44.5013","-88.0622","2005-09-24 12:00:00","69.1","62","57.9","69.1","69.1","69.1","68","10.3","993.6","1018.4","11","140","0","0","88"
"200512040clt","RCA Dome","2005-12-03","01:02:00","39.7581","-86.1579","2005-12-03 13:00:00","30","26.6","19.9","20","20","30","66","2.3","985","1015.2","11","110","0","0","100"
"200509250buf","Ralph Wilson Stadium","2005-09-24","01:02:00","42.7738","-78.787","2005-09-24 13:00:00","68","52.8","39","68","68","68","35","5","999.2","1025.3","11","110","0","0","50"
"200410030htx","Reliant Stadium","2004-10-02","01:02:00","29.6847","-95.4107","2004-10-02 12:00:00","78.1","74.5","73","82.9","78.1","82.9","85","17.1","1020.7","1022.9","11","100","0","0","100"
"200312140oti","The Coliseum","2003-12-13","01:03:00","36.1665","-86.7713","2003-12-13 12:00:00","36","34.7","33.1","27.5","27.5","36","89","4","997.1","1018.9","11","100","0","0","100"
"200510210mia","Dolphin Stadium","2005-10-20","07:05:00","25.958","-80.2389","2005-10-20 19:00:00","82","77.5","75.9","89.9","82","89.9","82","19","1013.5","1013.8","11","100","0","0","88"
"200511270min","Hubert H. Humphrey Metrodome","2005-11-26","01:02:00","44.9709","-93.2548","2005-11-26 12:00:00","21","19.3","15.1","8.6","8.6","21","77","1.9","980.6","1012.1","11","100","0","0","88"
"200612310kan","Arrowhead Stadium","2006-12-30","01:00:00","39.0489","-94.4839","2006-12-30 12:00:00","54","52.3","51.1","50.2","50.2","54","90","8.1","988.6","1015.4","11","80","0","0","100"
"200010220jax","Alltel Stadium","2000-10-21","04:15:00","30.324","-81.6373","2000-10-21 16:00:00","78.1","66.9","61","79.8","78.1","79.8","56","11.2","1020.2","1020.6","11","80","0","0","88"
"200510020jax","Alltel Stadium","2005-10-01","01:02:00","30.324","-81.6373","2005-10-01 13:00:00","87.1","74.9","70","92.6","87.1","92.6","57","15.4","1019.1","1019.5","11","70","0","0","88"
"200311090kan","Arrowhead Stadium","2003-11-08","01:00:00","39.0489","-94.4839","2003-11-08 12:00:00","36","30.4","19.9","27.5","27.5","36","52","2.3","1007.2","1036.9","11","70","0","0","88"
"200311020tam","Raymond James Stadium","2003-11-01","01:05:00","27.9759","-82.5033","2003-11-01 13:00:00","82","68.8","62.1","83.4","82","83.4","51","11.7","1019.3","1019.4","11","70","0","0","50"
"200309210mia","Pro Player Stadium","2003-09-20","08:36:00","25.958","-80.2389","2003-09-20 21:00:00","82.9","77.8","75.9","91.2","82.9","91.2","79","18.9","1015.3","1015.7","11","70","0","0","25"
"200011120clt","RCA Dome","2000-11-11","08:35:00","39.7581","-86.1579","2000-11-11 21:00:00","44.1","40","35.1","37.7","37.7","44.1","70","4.4","991.6","1021.4","11","70","0","0","25"
"200212220kan","Arrowhead Stadium","2002-12-21","01:00:00","39.0489","-94.4839","2002-12-21 12:00:00","41","32.3","16","33.9","33.9","41","36","2","978.8","1007.7","11","70","0","0","0"
"200211030htx","Reliant Stadium","2002-11-02","01:01:00","29.6847","-95.4107","2002-11-02 12:00:00","59","55.5","53.1","56.6","56.6","59","81","8.4","1020.3","1022.6","11","60","0","0","100"
"200611190dal","Texas Stadium","2006-11-18","04:15:00","32.7473","-97.0945","2006-11-18 15:00:00","70","53.3","37.9","70","70","70","31","4.8","998.3","1020.9","11","60","0","0","0"
"200501020den","Invesco Field at Mile High","2005-01-01","04:15:00","39.7439","-105.02","2005-01-01 14:00:00","42.8","34.9","24.8","36.1","36.1","42.8","49","3.5","815.4","1010.9","11","50","0","0","25"
"200309140tam","Raymond James Stadium","2003-09-13","04:05:00","27.9759","-82.5033","2003-09-13 16:00:00","82","76.2","73.9","88.5","82","88.5","77","17.7","1014.9","1015.1","11","30","0.05","0","88"
"200210270nwe","Gillette Stadium","2002-10-26","04:15:00","42.0909","-71.2643","2002-10-26 16:00:00","51.1","50.5","50","46.6","46.6","51.1","96","7.8","984.7","1008.6","11","30","0.11","0","0"
"200401040clt","RCA Dome","2004-01-03","04:42:00","39.7581","-86.1579","2004-01-03 17:00:00","46.9","45.4","44.1","41.4","41.4","46.9","90","6.2","984","1013","11","20","0.03","0","100"
"200210200kan","Arrowhead Stadium","2002-10-19","01:00:00","39.0489","-94.4839","2002-10-19 12:00:00","48.9","43.2","37","43.9","43.9","48.9","63","4.7","992","1020.1","11","10","0","0","0"
"200409200phi","Lincoln Financial Field","2004-09-19","09:09:00","39.9008","-75.1675","2004-09-19 21:00:00","62.1","51.6","42.1","62.1","62.1","62.1","48","5.5","1024.6","1025.7","11","10","0","0","0"
"200512040kan","Arrowhead Stadium","2005-12-03","04:15:00","39.0489","-94.4839","2005-12-03 15:00:00","32","28.4","21.9","23","23","32","66","2.6","983","1011.1","10","360","0","0","100"
"200112220nwe","Foxboro Stadium","2001-12-21","01:35:00","42.0654","-71.2478","2001-12-21 14:00:00","37","30.3","17.1","29.3","29.3","37","44","2","1009.4","1011.2","10","360","0","0","100"
"200211170oti","The Coliseum","2002-11-16","01:03:00","36.1665","-86.7713","2002-11-16 12:00:00","39.9","38.6","37","32.9","32.9","39.9","89","4.7","995.4","1017.1","10","360","0","0","100"
"200211170clt","RCA Dome","2002-11-16","01:00:00","39.7581","-86.1579","2002-11-16 13:00:00","33.1","31.9","30","24.4","24.4","33.1","88","3.6","990","1020","10","350","0","0","100"
"200109240gnb","Lambeau Field","2001-09-23","09:08:00","44.5013","-88.0622","2001-09-23 20:00:00","46.9","44.9","43","41.7","41.7","46.9","86","5.9","995.2","1020.7","10","350","0","0","50"
"200012030phi","Veterans Stadium","2000-12-02","01:03:00","39.9066","-75.1711","2000-12-02 13:00:00","36","28.3","10","28","28","36","34","1.5","1030.1","1030.9","10","350","0","0","50"
"200011260ram","TWA Dome","2000-11-25","01:02:00","38.6328","-90.1885","2000-11-25 12:00:00","42.1","41.6","41","35.6","35.6","42.1","96","5.5","991.8","1007.1","10","340","0.03","0","100"
"200110280det","Pontiac Silverdome","2001-10-27","01:00:00","42.6458","-83.255","2001-10-27 13:00:00","37.9","33","25","30.5","30.5","37.9","59","2.9","989.2","1026.5","10","340","0","0","100"
"200401110phi","Lincoln Financial Field","2004-01-10","04:46:00","39.9008","-75.1675","2004-01-10 17:00:00","15.1","10.8","-9.9","1.8","1.8","15.1","31","0.6","1028.4","1029.4","10","340","0","0","0"
"200611200jax","Alltel Stadium","2006-11-19","08:40:00","30.324","-81.6373","2006-11-19 21:00:00","57","45.5","32","54.4","54.4","57","38","3.8","1015.8","1016.3","10","330","0","0","0"
"200210200ram","Edward Jones Dome","2002-10-19","01:02:00","38.6328","-90.1885","2002-10-19 12:00:00","52","46","39.9","48.1","48.1","52","63","5.2","1003.5","1018.6","10","330","0","0","0"
"200011260sdg","Qualcomm Stadium","2000-11-25","04:15:00","32.7831","-117.12","2000-11-25 13:00:00","72","56.8","45","75.1","72","75.1","38","6.3","1001.2","1016.1","10","330","0","0","0"
"200510230cin","Paul Brown Stadium","2005-10-22","01:02:00","39.0955","-84.5161","2005-10-22 13:00:00","55.9","48.7","42.1","53","53","55.9","60","5.7","993.1","1010.7","10","320","0","0","50"
"200110070nyg","Giants Stadium","2001-10-06","01:04:00","40.8128","-74.0742","2001-10-06 13:00:00","57.9","51.9","46.9","55.5","55.5","57.9","67","6.8","1008.4","1008.8","10","320","0","0","25"
"200311230sdg","Qualcomm Stadium","2003-11-22","04:15:00","32.7831","-117.12","2003-11-22 13:00:00","64","46.1","21.9","64","64","64","20","2.5","999.1","1014.4","10","320","0","0","0"
"200011120tam","Raymond James Stadium","2000-11-11","04:15:00","27.9759","-82.5033","2000-11-11 16:00:00","75","60.7","51.1","76.8","75","76.8","43","7.9","1013.2","1013.3","10","320","0","0","0"
"200110140kan","Arrowhead Stadium","2001-10-13","12:00:00","39.0489","-94.4839","2001-10-13 11:00:00","57.9","55","53.1","55.5","55.5","57.9","84","8.8","973.1","1000.7","10","310","0","0","100"
"200011260rai","Network Associates Coliseum","2000-11-25","04:05:00","37.7516","-122.201","2000-11-25 13:00:00","48.9","48.4","48","44.2","44.2","48.9","97","7","1022","1022.5","10","310","0","0","100"
"200012300mia","Pro Player Stadium","2000-12-29","12:33:00","25.958","-80.2389","2000-12-29 13:00:00","62.1","55.7","51.1","62.1","62.1","62.1","67","7.9","1013","1013","10","310","0","0","100"
"200012300nor","Louisiana Superdome","2000-12-29","04:05:00","29.9511","-90.0812","2000-12-29 15:00:00","51.1","44","36","46.9","46.9","51.1","56","4.4","1019.6","1019.7","10","310","0","0","0"
